대분류코드,대분류명,중분류코드,중분류명,품목코드,품목명,등급,정의
A,기구·기계,A53000,주사침 및 천자 침,A53060.01,재사용가능 생검침,1,인체조직을 생체 검사하려고 사용하는  침으로 재사용 가능하다.
A,기구·기계,A53000,주사침 및 천자 침,A53060.02,일회용생검침,2,인체조직을 생체 검사하려고 사용하는  침으로 일회용이다.
A,기구·기계,A53000,주사침 및 천자 침,A53060.03,골수생검 도구 한 벌,2,골수생검하여 조직표본을 흡인하기 위해 사용되는 일회용 생검침 및 기구를 모은 도구 한 벌
A,기구·기계,A53000,주사침 및 천자 침,A53060.04,신장생검 도구 한 벌,2,신장조직을 채취하기 위하여 필요한 도구 한 벌
A,기구·기계,A53000,주사침 및 천자 침,A53060.05,폐생검 도구 한 벌,2,폐조직 표본을 흡인 채취하기  위하여 필요한 도구 한 벌
A,기구·기계,A53000,주사침 및 천자 침,A53060.06,뇌생검 도구 한 벌,2,뇌조직을 채취하기 위하여 필요한 도구 한 벌
A,기구·기계,A53000,주사침 및 천자 침,A53070.01,재사용가능 수동 랜싯,1,채혈 등을 목적으로 사용하는 작은 창 구조의 수동식 침으로 손잡이가 있으며 멸균 후 사용한다.
A,기구·기계,A53000,주사침 및 천자 침,A53070.02,일회용 수동 랜싯,2,채혈 등을 목적으로 사용하는 작은 창 구조의 수동식 침으로 손잡이가 있으며 일회용이다
A,기구·기계,A53000,주사침 및 천자 침,A53070.03,재사용가능 자동 랜싯,1,채혈 등을 목적으로 사용하는 펜 형태의 기구
A,기구·기계,A53000,주사침 및 천자 침,A53070.04,일회용 자동 랜싯,2,채혈 등을 목적으로 사용하는  일회용 자동형 기구
A,기구·기계,A54000,주사기,A54010.01,주사기,2,의약품 등을 인체에 주입하는 데에 사용하는 플라스틱 멸균 주사기
A,기구·기계,A54000,주사기,A54010.02,유리 주사기,1,의약품 등을 인체에 주입하는 데에 사용하는 유리제 주사기
A,기구·기계,A54000,주사기,A54020.01,분사식 주사기,2,"액체의 약액을 가스, 스프링, 공압 등으로 미세하게 뿜어내어 피부를 통과시켜 주사하는 기구"
A,기구·기계,A54000,주사기,A54030.01,카트리지형 주사기,2,금속으로 된 몸체 내에 일회용 주사액을 삽입하여 마취액 등을 주입하는 데에 사용하는 기구
A,기구·기계,A54000,주사기,A54040.01,세정용 주사기,1,"환자의 체강이나 상처에 약액을 주입하고 뽑아내는 데에 사용한다. 피스톤식, 공 모양으로 생긴 것이 있으며 약액통이 붙어있는 것, 분리할 수 있는 것 등이 있다."
A,기구·기계,A54000,주사기,A54050.01,치과용 주사기,1,인상재의 주입이나 생리 식염수의 점적 등을 목적으로 사용하는 주사기.
A,기구·기계,A54000,주사기,A54060.01,필터 주사기,2,주사액을 여과하여 인체에 주입할 목적으로 사용되는 멸균 주사기로 일회용이다.
A,기구·기계,A54000,주사기,A54070.01,인슐린 주사기,2,당뇨병 치료를 목적으로 피하에 인슐린을 주입하는데 사용되는 침과 일체형으로 결합된 멸균 주사기로 일회용이다.
A,기구·기계,A54000,주사기,A54080.01,재사용 방지형 주사기,2,의약품 등을 인체에 주입하는 데에 사용하며 재사용 방지 기능이 있는 플라스틱 멸균 주사기
A,기구·기계,A55000,"의료용 천자기, 천착기 및 천공기",A55010.01,수동식 재사용가능 의료용 천자기,1,"생체조직 등을 천자하는 수동식 기기로 재사용 가능하다. 송곳(drill), 리머(reamer) 등이 있으며 뼈에 보형물을 삽입하기 위하여 천자된 부위를 확대하는 데에 사용하는 기기를 포함한다."
A,기구·기계,A55000,"의료용 천자기, 천착기 및 천공기",A55010.02,수동식 일회용 의료용 천자기,2,"생체조직 등을 천자하는 수동식 기기로 일회용이다. 송곳(drill), 리머(reamer) 등이 있으며 뼈에 보형물을 삽입하기 위하여 천자된 부위를 확대하는 데에 사용하는 기기를 포함한다."
A,기구·기계,A55000,"의료용 천자기, 천착기 및 천공기",A55010.03,전동식 의료용 천자기,2,"생체조직 등을 천자하는 전동식 기기. 송곳(drill), 리머(reamer) 등이 있으며 뼈에 보형물을 삽입하기 위하여 천자된 부위를 확대하는 데에 사용하는 기기를 포함한다."
A,기구·기계,A55000,"의료용 천자기, 천착기 및 천공기",A55020.01,수동식 재사용 의료용 천공기,1,조직 또는 뼈에 천공하기 위해 사용하는 수동식 기기로 재사용 가능하다.
A,기구·기계,A55000,"의료용 천자기, 천착기 및 천공기",A55020.02,수동식 일회용 의료용 천공기,2,조직 또는 뼈에 천공하기 위해 사용하는 수동식 기기로 일회용이다.
A,기구·기계,A55000,"의료용 천자기, 천착기 및 천공기",A55020.03,전동식 의료용 천공기,2,조직 또는 뼈에 천공하기 위해 사용하는 전동식 기기
A,기구·기계,A55000,"의료용 천자기, 천착기 및 천공기",A55030.01,수동식 재사용가능 의료용 핸드피스,1,"인체조직을 천자, 천공, 절삭하는 기구에 연결되는 수동식 손잡이 기구로서 재사용 가능하다."
A,기구·기계,A55000,"의료용 천자기, 천착기 및 천공기",A55030.02,수동식 일회용 의료용 핸드피스,2,"인체 조직을 천자, 천공, 절삭하는 기구에 연결되는 수동식 손잡이 기구로서 일회용이다."
A,기구·기계,A55000,"의료용 천자기, 천착기 및 천공기",A55030.03,전동식 의료용 핸드피스,2,"인체 조직을 천자, 천공, 절삭하는 기구에 회전력을 전달하거나, 물, 의약품 등을 내뿜거나, 배출하는 전동식 기구"
A,기구·기계,A55000,"의료용 천자기, 천착기 및 천공기",A55030.04,전동식 치과용 핸드피스,2,치아를 삭제 등 하기 위하여 전기모터 등 전동으로 구동하는 핸드피스
A,기구·기계,A55000,"의료용 천자기, 천착기 및 천공기",A55030.05,공기 압축식 치과용 핸드피스,2,치아를 삭제 등 하기 위하여 공기압으로 구동하는 핸드피스
A,기구·기계,A55000,"의료용 천자기, 천착기 및 천공기",A55030.06,치과 외과용 핸드피스,2,치과 치료 시 인체조직을 절삭하는 데 사용되는 기타 핸드피스
A,기구·기계,A55000,"의료용 천자기, 천착기 및 천공기",A55030.08,전동식 안과용 핸드피스,2,"안과 시술 시 천공, 천자, 절삭하는 기구에 회전력을 전달하기 위해 전동으로 구동하는 핸드피스"
A,기구·기계,A55000,"의료용 천자기, 천착기 및 천공기",A55030.09,공기 압축식 의료용 핸드피스,2,"인체조직을 천자, 천공, 절삭하는 기구에 회전력을 전달하는 공기압으로 구동하는 기구"
A,기구·기계,A55000,"의료용 천자기, 천착기 및 천공기",A55030.10,전동식 일회용 의료용 핸드피스,2,"인체조직을 천자, 천공, 절삭하는 기구에 회전력을 전달하거나, 물, 의약품 등을 내뿜거나, 배출하는 일회용 전동식 기구"
A,기구·기계,A55000,"의료용 천자기, 천착기 및 천공기",A55040.01,수동식 의료용 치석 제거기,1,치아의 치석 등을 제거할 목적으로 사용하는 수동식 기기
A,기구·기계,A55000,"의료용 천자기, 천착기 및 천공기",A55040.02,전동식 의료용 치석 제거기,2,치아의 치석 등을 제거할 목적으로 사용하는 전동식 기기
A,기구·기계,A55000,"의료용 천자기, 천착기 및 천공기",A55040.03,치과용 초음파 치석 제거기,2,초음파를 이용하여 치석을 제거하는 전동식 기기
A,기구·기계,A55000,"의료용 천자기, 천착기 및 천공기",A55040.04,치과 치석 제거기용 팁,1,치과용 치석 제거기에 사용하는 팁
A,기구·기계,A55000,"의료용 천자기, 천착기 및 천공기",A55050.01,의료용 절삭 기구,1,"천자기, 천공기 및 핸드피스 등에 사용하는 절삭용 버(burr), 절삭용 디스크, 광택용 휠, 스트립 등의 기구. 레이저, 수술기용 디스크를 포함한다."
A,기구·기계,A55000,"의료용 천자기, 천착기 및 천공기",A55050.02,치과 연마용 브러쉬,1,회전 운동을 이용하여 청소하는 브러쉬
A,기구·기계,A55000,"의료용 천자기, 천착기 및 천공기",A55050.03,치과 연마용 휠,1,회전 운동을 이용하여 연마하는 휠
A,기구·기계,A55000,"의료용 천자기, 천착기 및 천공기",A55050.04,치과 연삭용 스트립,1,치과용 연삭 입자가 코팅된 스트립. 치아 또는 수복물 표면의 수정에 사용한다.
A,기구·기계,A55000,"의료용 천자기, 천착기 및 천공기",A55050.05,치과용 회전 연마기,1,회전 운동을 이용하여 연마하는 기기
A,기구·기계,A55000,"의료용 천자기, 천착기 및 천공기",A55050.06,치마컵,1,치과에서 연마재를 적용하기 위해서 사용하는 고무제 기구
A,기구·기계,A55000,"의료용 천자기, 천착기 및 천공기",A55050.07,재사용가능 안과용 절삭 기구,1,"안과 시술 시 핸드피스 등에 사용하는 절삭용 버(burr), 절삭용 디스크, 연마용 휠, 스트립 등의 기구로 재사용이 가능하다."
A,기구·기계,A55000,"의료용 천자기, 천착기 및 천공기",A55050.08,일회용 안과용 절삭 기구,2,"안과 시술 시 핸드피스 등에 사용하는 절삭용 버(burr), 절삭용 디스크, 연마용 휠, 스트립 등의 기구로 일회용이다."
A,기구·기계,A55000,"의료용 천자기, 천착기 및 천공기",A55060.01,각막 절삭기,3,각막의 혼탁 부분을 제거하기 위하여 사용하는 전동식 기구로서 모터와 드릴 등이 있다.
A,기구·기계,A55000,"의료용 천자기, 천착기 및 천공기",A55070.01,공압 분사 연삭기,2,"공기압으로 작은 입자를 분사하여 치아 표면, 피부 등을 갈아내거나 벗기거나 흠집을 내는 기구. 도포하는 기구를 포함한다."
A,기구·기계,A55000,"의료용 천자기, 천착기 및 천공기",A55070.02,치과용 공압 분사 연삭기,2,공기압으로 작은 입자를 분사하여 치아 표면을 갈아내거나 벗기거나 흠집을 내는 기구
A,기구·기계,A55000,"의료용 천자기, 천착기 및 천공기",A55080.01,의료용 삭피 장치,3,"연마에 의해 피부 표면을 제거하는데 사용하는 기구.  성형 수술과 흉터, 문신, 색소, 가는 주름 또는 그 외 피부의 불순물의 제거에 사용된다."
A,기구·기계,A55000,"의료용 천자기, 천착기 및 천공기",A55090.01,핸드피스 동력 전달 기구,1,의료용 핸드피스의 회전력을 전달하여 임플란트 등을 시술하는 데에 사용되는 기구로 치과용은 여기에서 제외한다.
A,기구·기계,A56000,개창 또는 개공용 기구,A56010.01,재사용가능 수동식 의료용 개창 기구,1,"후크(hooks), 리트랙터(retractors), 분리기(separators), 유지기(retainers) 등과 같이 환부를 벌리는 데에 사용하는 수동식 기기로 재사용이 가능하다."
A,기구·기계,A56000,개창 또는 개공용 기구,A56010.02,전동식 의료용 개창 기구,2,"후크(hooks), 리트랙터(retractors), 분리기(separators), 유지기(retainers) 등과 같이 환부를 벌리는 데에 사용하는 기구"
A,기구·기계,A56000,개창 또는 개공용 기구,A56010.03,일회용 수동식 의료용 개창 기구,2,"후크(hooks), 리트랙터(retractors), 분리기(separators),  유지기(retainers) 등과 같이 환부를 벌리는 데에 사용하는 수동식 기기로 일회용이며 조명 장치를 포함하기도 한다."
A,기구·기계,A56000,개창 또는 개공용 기구,A56020.01,의료용 개공 기구,1,인체의 개구 부위를 관찰 등을 하기 위하여 벌려주는 그 밖의 기구
A,기구·기계,A56000,개창 또는 개공용 기구,A56020.02,구강 개구기,1,구강을 관찰 등 하기 위하여 벌려주는 기구
A,기구·기계,A56000,개창 또는 개공용 기구,A56020.03,개구 유지기,1,발치 시 악관절 외상을 줄이도록 환자의 구강이 오픈된 상태를 유지시킬 때 사용하는 기구
A,기구·기계,A56000,개창 또는 개공용 기구,A56020.04,개안기,1,눈을 관찰 등 하기 위하여 벌려주는 기구
A,기구·기계,A56000,개창 또는 개공용 기구,A56020.05,이경,1,귀를 관찰 등 하기 위하여 벌려주는 기구
A,기구·기계,A56000,개창 또는 개공용 기구,A56020.06,비경,1,코를 관찰 등 하기 위하여 벌려주는 기구
A,기구·기계,A56000,개창 또는 개공용 기구,A56020.07,재사용가능 질경,1,질을 관찰하기 위하여 벌려주는 기구로 재사용이 가능하다.
A,기구·기계,A56000,개창 또는 개공용 기구,A56020.08,직장 개구기,1,직장을 관찰 등 하기 위하여 벌려주는 기구
A,기구·기계,A56000,개창 또는 개공용 기구,A56020.09,자궁 개구기,1,자궁을 관찰 등 하기 위하여 벌려주는 기구
A,기구·기계,A56000,개창 또는 개공용 기구,A56020.10,일회용 질경,2,질을 관찰하기 위하여 벌려주는 기구로 일회용이다.
A,기구·기계,A57000,의료용 취관 및 체액 유도관,A57010.01,회장루용 튜브·카테터,1,회장루 조성술(외과적으로 복벽에 누공을 만들어 그곳에 회장의 개구부를 만드는 것)을 할 때 사용하는 유연한 관(튜브) 모양의 기구로서 배액을 위해 사용한다. 수술 후 배액을 위해 수시로 삽입하기도 한다.
